,ts,x,y,z,i,j,k,w
9460,9460,3.5833089640761484,-0.4273514326118482,0.1958274384032297,0.006179082432322909,0.006521261858927274,0.9648453374572462,0.2626647423448278
9461,9461,3.582799425446959,-0.4269782183409501,0.19590906590484145,0.006453499378853847,0.0066127343311457466,0.96484385504215,0.2626613018277253
9462,9462,3.58228707472073,-0.4266013345877233,0.1959694430764968,0.006726100776745661,0.006709805966214047,0.9648420776842606,0.262658529658102
9463,9463,3.5817719931231515,-0.426221257696288,0.1960098040785543,0.006996650703366365,0.006811639206542987,0.9648400611280219,0.2626562485316685
9464,9464,3.5812542894749813,-0.42583837563469945,0.1960312932952812,0.007264968005762732,0.006917591960243594,0.9648378491865272,0.26265432023567203
9465,9465,3.58073409888773,-0.4254530457061049,0.19603497651953988,0.00753096003756032,0.007027101613329975,0.9648354795521366,0.26265262587917804
9466,9466,3.5802115610714753,-0.42506556533453504,0.19602184670193135,0.007794578865349076,0.0071397135820971515,0.9648329734014108,0.262651104067106
9467,9467,3.5796868245222595,-0.4246762032357997,0.1959928416507601,0.00805582876366148,0.007255035989166277,0.9648303484996972,0.2626497033877617
9468,9468,3.5791600581466043,-0.42428518998632797,0.195948851983498,0.008314792086365255,0.00737276478337963,0.9648276176398114,0.26264838627239884
9469,9469,3.5786314825011165,-0.42389271500029946,0.19589073141283636,0.008571693482769224,0.0074927180678539965,0.9648247909655284,0.2626471168414332
9470,9470,3.5781014107528777,-0.42349892510748,0.1958193080009032,0.008826983390518791,0.007614875407226872,0.964821875982611,0.2626458559774951
9471,9471,3.577526269009852,-0.4230222756528365,0.19570426041940425,0.009272161309810026,0.007867054144426521,0.964809775322649,0.2626675349669104
9472,9472,3.5769509929425856,-0.4225337107316932,0.19558026421329644,0.00969239642871596,0.008103490383206688,0.9648043005059096,0.2626652862872823
9473,9473,3.576380312035837,-0.42205420358032814,0.19544679710470791,0.010098457841325178,0.008330292463332646,0.9647988779585046,0.2626628113508133
9474,9474,3.5758121635379063,-0.4215822480452163,0.19530509567964904,0.01048763788741267,0.008548716109145201,0.9647934317368188,0.2626605470601174
9475,9475,3.57524489589616,-0.4211170590240769,0.19515577029958187,0.010858998898026322,0.00875837292971719,0.9647878698795618,0.26265897886768425
9476,9476,3.5746773487061807,-0.4206587400438113,0.1949993246290581,0.01121144766441435,0.008957957238465772,0.9647823978622012,0.2626575398092412
9477,9477,3.5741084214754837,-0.42020711311828907,0.1948362763862148,0.01154422172436504,0.009146601762388379,0.9647770830049032,0.2626561454250199
9478,9478,3.573514879200556,-0.41972734184496224,0.19446023603503665,0.012055108428558104,0.009458490111488155,0.964763603133609,0.2626716608129678
9479,9479,3.572905058161828,-0.4192385190227664,0.19382340021954889,0.012738343108025295,0.00973151821186167,0.9647481383436578,0.2626862419895661
9480,9480,3.5722776183221985,-0.41873993485517896,0.1929242802221716,0.013606770919993192,0.009960664509154029,0.964730083398442,0.2627004132728043
9481,9481,3.571633977425905,-0.4182324649967717,0.19176328167282405,0.014650903045685575,0.010147880668277804,0.9647090624998934,0.26271428641865885
9482,9482,3.5709770462963344,-0.4177178373590949,0.19034181838878408,0.01584907902004004,0.010298898660794456,0.9646848608529992,0.2627277271656355
9483,9483,3.5703103858478413,-0.4171981380254987,0.18866187063551265,0.017173560372426313,0.01042123466606268,0.9646574110833764,0.2627404535546192
9484,9484,3.56855620113468,-0.4171235925998189,0.1887638265718427,0.013458328357967815,0.00784595850607236,0.9643727044064552,0.2640882453436922
9485,9485,3.5667732517429487,-0.4170581181202783,0.18866608441119714,0.009655624158328671,0.0051348762701483395,0.9640658379488408,0.26543824529973536
9486,9486,3.5649670230978323,-0.4170029988843439,0.1883674289135661,0.0057378504626261605,0.0023096096586969505,0.9637349035703994,0.2667897644502992
9487,9487,3.5631393465718117,-0.4169595350457643,0.187872244595073,0.0016674183210447354,-0.0006409009663469397,0.9633785576079764,0.2681390753009881
9488,9488,3.562102953691652,-0.4167828344851267,0.18882930648863827,0.001458123547796992,-0.0002031608921347904,0.9631081921715506,0.2691104657448665
9489,9489,3.561141490017706,-0.41659667979398995,0.18968798813077856,0.0012837229891153464,0.00016371111759539374,0.9628600024127828,0.2699980388958656
9490,9490,3.5602590087933064,-0.4164000960645612,0.1904582087711049,0.001140252328920915,0.00046718432953393133,0.9626339354918332,0.2708032270910624
9491,9491,3.559458762368453,-0.4161920952495488,0.1911486858660675,0.0010244596413562263,0.0007134081647558101,0.9624302658359712,0.27152610359620205
9492,9492,3.5587434219077254,-0.4159717205760087,0.19176710704792915,0.0009338088860937668,0.0009071926821267256,0.9622496074358428,0.2721653872041191
9493,9493,3.5581152565380987,-0.4157380795140291,0.19232027221979,0.0008664284032162747,0.0010521085176531306,0.9620928732861784,0.27271861971899597
9494,9494,3.557557838780464,-0.4154920002322753,0.19281547245483635,0.0008438706550431232,0.0011054566173236235,0.9619787057974925,0.273120917251254
9495,9495,3.5570262249831814,-0.4152380070010608,0.19326656781770465,0.0009305190900796037,0.0009751115587833596,0.961950173315453,0.27322160849764604
9496,9496,3.556489643189124,-0.4149837202412941,0.1936693293189862,0.0010548563886040553,0.0007602824978905113,0.9619495498953592,0.2732240339074124
9497,9497,3.5559402264215527,-0.41473344101956455,0.19403071880091152,0.0011733472048433176,0.0005219673282918527,0.961949328415024,0.2732248897306569
9498,9498,3.5553838461980907,-0.4144853066653589,0.19435015923403787,0.0012984791458274614,0.00026806749220900243,0.9619489541123856,0.2732260085969393
9499,9499,3.554821354981794,-0.4142390738138887,0.19463099187463173,0.001429517942294706,5.364366052206104e-07,0.961948595657418,0.2732267479418634
9500,9500,3.5542534065280518,-0.4139944998988834,0.19487616404351946,0.0015657513600602527,-0.0002790401807752853,0.9619482461225388,0.27322708932502954
9501,9501,3.5536805868586985,-0.41375135307180894,0.1950883157243544,0.0017065343126942154,-0.0005692227777342109,0.9619478944935612,0.2732270338115781
9502,9502,3.553103875654005,-0.4135091616001211,0.19527021499262368,0.001852776971593253,-0.0008696424301146393,0.9619469757429262,0.2732285248625689
9503,9503,3.5525233314792706,-0.4132679904822608,0.19542362546345698,0.0020025238501067857,-0.001178202379625126,0.9619460131378372,0.27322970106780475
9504,9504,3.5519394030647033,-0.4130276016833831,0.1955505353209171,0.0021556171783178608,-0.0014944082497944438,0.9619448641471416,0.2732310348395669
9505,9505,3.5513521112515916,-0.4127879852330447,0.19565296790547734,0.002311001190870356,-0.0018182957288519293,0.9619437045755316,0.27323188375744273
9506,9506,3.5507621470717465,-0.4125490670372398,0.1957322543593497,0.0024687528231920226,-0.002147531539447081,0.9619424236594366,0.2732326242087397
9507,9507,3.550169835411699,-0.4123108178595719,0.19578986957639086,0.002628441962407655,-0.0024819039635770946,0.9619408636016966,0.27323379435711803
9508,9508,3.5495754668952366,-0.4120732587008852,0.195827147699634,0.00279028188014592,-0.002821356098057555,0.9619391069767568,0.2732350796394145
9509,9509,3.5489793268700573,-0.4118364752755084,0.1958453339589084,0.0029542591770390105,-0.003165761088860794,0.9619371783579777,0.2732363723996783
9510,9510,3.5483816806310933,-0.4116005884834245,0.19584559832223225,0.0031203772056205468,-0.003515088705461314,0.9619350878349738,0.2732376148874978
9511,9511,3.5477827751515085,-0.411365747926142,0.1958290426869273,0.0032886910445659345,-0.0038694143328326523,0.9619328339653704,0.273238787662523
9512,9512,3.5471827654307004,-0.4111321469696223,0.19579673099874892,0.003459330326424364,-0.0042290475682947035,0.9619304000458472,0.2732399195908136
9513,9513,3.5465818848874555,-0.41090002199390097,0.19574963788181093,0.003632459282361418,-0.004594311720988797,0.9619277617367612,0.27324106342107035
9514,9514,3.545980435450232,-0.4106696556033635,0.19568871899539875,0.0038083408982804634,-0.0049655634513322494,0.961924956779222,0.2732420488221117
9515,9515,3.5453785913761853,-0.4104413268401459,0.1956148986198452,0.003987244109749501,-0.005343326072530267,0.9619219681496016,0.27324289184183465
9516,9516,3.5447764620109488,-0.4102151160395349,0.1955290506315052,0.004169208702119501,-0.0057276879219995535,0.9619187854893626,0.273243593543446
9517,9517,3.54417401112274,-0.4099904991500372,0.19543196303539964,0.0043535807695785364,-0.006117361599495459,0.9619154146040736,0.27324413876351894
9518,9518,3.543571079137125,-0.40976607940860493,0.19532430380698748,0.004538738069016707,-0.006508999815230668,0.961911870582836,0.2732445534863885
9519,9519,3.5429675432096963,-0.4095406906904176,0.1952067343961378,0.004723324610361589,-0.006899793704923098,0.9619081701158384,0.2732448632927135
9520,9520,3.5423633097398066,-0.4093133631267312,0.19507991169966912,0.004906209934778189,-0.007287393174178655,0.9619043310035956,0.2732450932795064
9521,9521,3.5417583001554953,-0.4090832772830709,0.1949444881721391,0.005086433336487135,-0.007669804089944413,0.9619003731319538,0.27324526431347995
9522,9522,3.5411524462378003,-0.4088497283773585,0.1948011112627908,0.005263163126560432,-0.008045302971037388,0.96189631801193,0.27324539448835944
9523,9523,3.540545686124051,-0.4086120976956378,0.19465042286078685,0.005435663854412843,-0.008412368969861115,0.961892188570022,0.2732454998252482
9524,9524,3.5399087461587,-0.4083673002806348,0.19428624507479725,0.005684623904448336,-0.008923664984966747,0.9618864841625164,0.2732442951641884
9525,9525,3.539257459025948,-0.4081138375742411,0.19366343496095176,0.006098244310773961,-0.009459328307687266,0.9618817826137658,0.27323390858394164
9526,9526,3.5385908812687004,-0.4078511127651281,0.19278087081408785,0.00669067973377896,-0.01001945669847064,0.9618781468216336,0.27321287663495564
9527,9527,3.5379103371517515,-0.4075798672619565,0.19163896293076452,0.007453604888878736,-0.010601868244384244,0.96187513363986,0.27318175533734074
9528,9528,3.537218373441795,-0.4073015703297361,0.19023892643484705,0.008366429866532106,-0.011203161113282062,0.9618720427513564,0.2731422072944624
9529,9529,3.5364375268318606,-0.4062584019404677,0.18997705624112268,0.006934841995815966,-0.007124293084415631,0.9622145816471299,0.2721107334894728
9530,9530,3.5356369719923015,-0.4051335946123047,0.18960684822504226,0.0054210452646246505,-0.002460825854008148,0.9625536720158228,0.2710258015267382
9531,9531,3.534828805004932,-0.4039782092623945,0.18904141423143234,0.0039025632159437923,0.002455721180918525,0.9628687050110284,0.2699307250837009
9532,9532,3.5340153366040634,-0.4027980568385001,0.1882756437022188,0.0023709354282695173,0.0076222162767169655,0.9631520859319932,0.2688388733964574
9533,9533,3.533531329572797,-0.4024725913448665,0.18917981999073716,0.0022838568810478986,0.007174947092745522,0.963194980755418,0.2686982195317518
9534,9534,3.533067805831375,-0.4022235176213297,0.1900015842208632,0.0023716987528962005,0.0068950413525938215,0.9631971304287934,0.2686970810848334
9535,9535,3.5326157004179657,-0.4020106528460343,0.19074258132638625,0.0025275448195721533,0.006683927630921971,0.9631980663277372,0.268697639831684
9536,9536,3.5321605264767144,-0.4017785390271609,0.1914092100661463,0.0027069306507113227,0.0065106148978423505,0.9631987882151224,0.2686975600950329
9537,9537,3.53170178101182,-0.4015277444739469,0.1920089179019499,0.002905951553171776,0.006373081019558669,0.9631991435833112,0.26869750479724314
9538,9538,3.5312393317245494,-0.4012600379166654,0.19254783013937066,0.0031213394778904233,0.006267312695466183,0.9631991742149456,0.2686974670946638
9539,9539,3.5307730897386773,-0.4009770851440975,0.19303134293384616,0.003350212441707061,0.006189648908218921,0.9631989189406788,0.2686974262520884
9540,9540,3.5303020146950628,-0.4006736666744988,0.1934695080435379,0.0035801442731338133,0.006149676286478637,0.963199016672438,0.2686950284798805
9541,9541,3.5298275586685812,-0.4003587684643172,0.19386009237224855,0.0038234973202035775,0.006132911703005221,0.9631983150326784,0.268694574155294
9542,9542,3.529351461305482,-0.4000381834077926,0.19421252855050772,0.004082176455667792,0.006122769436968625,0.9631973099033212,0.2686946030809179
9543,9543,3.5288723280160927,-0.3997073275348997,0.1945254444717814,0.004347706411469923,0.006130899193981424,0.9631960449109244,0.2686947870577051
9544,9544,3.5283902427402785,-0.3993671184413044,0.19480179181790291,0.004618777392264711,0.0061555094285237685,0.9631944476739842,0.26869542714583844
9545,9545,3.5279052983152908,-0.3990185370197359,0.19504428652979627,0.004894322684539074,0.006194755321753728,0.9631925805175002,0.2686963405928747
9546,9546,3.5274175008453565,-0.3986627062539993,0.19525543743754176,0.005174044821071122,0.006249627384931151,0.9631906972011478,0.2686965802590464
9547,9547,3.5269270568118563,-0.3983011511093336,0.19543734681557046,0.005457441517360465,0.0063152543576287315,0.9631892495700752,0.2686946285416181
9548,9548,3.5264339872284247,-0.39793437681241417,0.19559193101317976,0.005742820376541378,0.0063901339483647115,0.9631880686394291,0.26869114356988305
9549,9549,3.5259382788761395,-0.3975629267265211,0.19572090373344367,0.006029020676438529,0.006473138502072341,0.9631870432436008,0.26868656296001503
9550,9550,3.5254399693689757,-0.3971871577980484,0.1958257836860762,0.00631455605806652,0.006560798506631514,0.9631859483196352,0.26868180300189626
9551,9551,3.524938897228194,-0.3968069241568004,0.19590809927934727,0.006598315009161467,0.006654823966501482,0.9631843874270121,0.2686782674014897
9552,9552,3.5244350952309316,-0.3964229172621544,0.19596917061902386,0.006880328363896591,0.006754655973149568,0.9631825130652044,0.2686754217074701
9553,9553,3.5239286449074716,-0.3960356242125916,0.1960102132780202,0.00716038595755977,0.006859431183276868,0.9631803811060029,0.2686730923060134
9554,9554,3.5234196586385758,-0.3956454553500015,0.19603238059303835,0.007438334026290336,0.006968483120174529,0.9631780475228524,0.26867110041830483
9555,9555,3.5229082681718413,-0.3952527548467897,0.19603673834511431,0.0077140850931263095,0.007081271384175605,0.9631755420996768,0.2686693573665463
9556,9556,3.522394615977269,-0.3948578304055116,0.1960242841177668,0.007987605453376628,0.00719733422921941,0.9631728904665378,0.26866778669845964
9557,9557,3.521878852012345,-0.394460953435032,0.19599595806980036,0.008258911519651116,0.00731628171218523,0.9631701105833568,0.2686663367101711
9558,9558,3.521361148482544,-0.3940623617366305,0.19595265268780998,0.008528096258827925,0.007437806481635201,0.963167217493393,0.2686649619041845
9559,9559,3.5208417273849197,-0.3936622437275025,0.19589522478113264,0.0087953990633091,0.0075617331463004095,0.9631642184490302,0.268663636256584
9560,9560,3.5203209042026664,-0.3932607477407614,0.19582450437272766,0.009061283142304352,0.007688046591860775,0.9631611212058221,0.2686623190642117
9561,9561,3.519756051452368,-0.3927767012269076,0.19571027084531475,0.009520257111889141,0.007944866582351542,0.9631497763161436,0.2686796460130067
9562,9562,3.5191913765144287,-0.39227980806959895,0.1955870129093276,0.009952199976711932,0.008184782171826317,0.9631440572645582,0.26867729344399144
9563,9563,3.5186312759974085,-0.3917919825526571,0.19545429936092132,0.010370146167413736,0.00841533921775409,0.9631383814153441,0.2686747110893541
9564,9564,3.5180737140492857,-0.3913116990443032,0.1953133705668565,0.010771394162587595,0.008637810408969005,0.9631326708924818,0.2686723349335529
9565,9565,3.517517065595138,-0.3908381848690144,0.19516483391146253,0.011154995509314215,0.008851773865464093,0.9631268385546731,0.2686706255441834
9566,9566,3.5169601450662564,-0.39037144384766,0.1950092072876273,0.011519909283854744,0.00905604350743459,0.9631210717078326,0.26866909200434524
9567,9567,3.5164018725227018,-0.3899113228644872,0.19484700793877724,0.011865355883148413,0.009249717472642123,0.9631154510277664,0.2686676088552997
9568,9568,3.5158194183676588,-0.3894229793201827,0.1944718148756191,0.012389278811142022,0.009565304335262276,0.9631018333610109,0.2686817249091817
9569,9569,3.5152207907439195,-0.3889253849280003,0.1938358338099521,0.01308529626750989,0.009840941565348649,0.9630861728832284,0.2686949096872417
9570,9570,3.5146046562013606,-0.3884178140766221,0.19293757760919936,0.013966223937745544,0.010071537119393105,0.9630678517406118,0.2687076881533099
9571,9571,3.5139724202306386,-0.3879011605206758,0.19177745218146908,0.015022587844805028,0.010259112168393184,0.9630464903356716,0.2687201702963635
9572,9572,3.5133269714045667,-0.3873771885637057,0.19035687065749854,0.016232766015835284,0.010409543178448609,0.9630218759095096,0.2687322184592316
9573,9573,3.5126718444381027,-0.3868480285489711,0.18867781199543907,0.017569069316385213,0.010530527061717056,0.96299394697905,0.2687435466850673
9574,9574,3.5109292914267605,-0.3867499878873039,0.18878034025220428,0.013805732162410713,0.007954909507485529,0.962701125958105,0.2700975069362626
9575,9575,3.509159134619218,-0.3866603748406845,0.18868106772166124,0.009958159377978277,0.0052499834552669315,0.962385815138214,0.2714531553625362
9576,9576,3.5073660720830016,-0.38658062466078025,0.18838020321882185,0.005995528433032633,0.002430626869401716,0.9620463697426446,0.27280932564124194
9577,9577,3.5055519167669007,-0.3865120459025997,0.18788213885193306,0.0018802093857936085,-0.0005142885004520988,0.9616814974339704,0.27416217429317336
9578,9578,3.5045292502717347,-0.3863219293860558,0.18883831660251696,0.001651223783217708,-7.532995182438443e-05,0.961411017776208,0.2751111097064825
9579,9579,3.503581388645737,-0.3861230681190574,0.1896962077756304,0.001459522586663052,0.000290384090401705,0.9611633917655232,0.2759759406192763
9580,9580,3.5027123822585304,-0.385914535051258,0.19046573692473706,0.0013010938777751734,0.0005902254182499965,0.9609385891191276,0.276757993074125
9581,9581,3.5019254840843286,-0.3856953798740148,0.1911556286559978,0.0011726405964630547,0.0008302561474783207,0.9607369119764784,0.2774572427504132
9582,9582,3.5012233677858835,-0.38546467690382574,0.19177357802838693,0.0010715794878148526,0.001015204895077652,0.9605590083220354,0.2780723154285773
9583,9583,3.5006083061096502,-0.3852215603698749,0.19232639261722725,0.000995991470100944,0.0011485630448335702,0.9604058301149412,0.27860066454542803
9584,9584,3.5000567221105854,-0.3849672607145439,0.1928217826685915,0.0009753812811631767,0.0011713683727902545,0.960302938586278,0.2789550907763668
9585,9585,3.4995255375859737,-0.3847060741097316,0.1932730319800922,0.0010640819858331546,0.0010055798034463233,0.9602884565843486,0.2790052628350155
9586,9586,3.498988158167063,-0.3844455376944672,0.19367537072468474,0.001177121757200828,0.0007875727087555053,0.9602877855011565,0.2790078191214041
9587,9587,3.498438209686042,-0.3841885709170093,0.19403642894406667,0.0012843704241817411,0.0005423597500092066,0.9602872525712068,0.2790097646817372
9588,9588,3.497881435488348,-0.3839338318739179,0.19435551213693208,0.001399328422669053,0.00028560514865038484,0.9602869147754198,0.2790107553854693
9589,9589,3.4973187796551244,-0.3836808639135902,0.19463600522808128,0.001520736033133004,1.547567982697281e-05,0.9602865997018266,0.27901135022705525
9590,9590,3.4967508825800477,-0.38342943533426177,0.19488085436786096,0.0016478463798758596,-0.0002664616465390105,0.9602862941141738,0.2790115534112624
9591,9591,3.496178315977501,-0.3831793254826442,0.1950926979321925,0.0017799757221143816,-0.000558783291686136,0.9602859872995272,0.2790113654384601
9592,9592,3.4956020480583065,-0.38293007395074397,0.19527430352801772,0.0019180113845287566,-0.0008611805702877527,0.960285088458948,0.2790127747680101
9593,9593,3.4950221291004,-0.3826817344419943,0.1954274373813416,0.002060024291363908,-0.001171727644837615,0.9602840969264046,0.27901404363308463
9594,9594,3.4944389869023,-0.382434111314904,0.19555408000118915,0.0022057218803687574,-0.0014895801535977748,0.9602829342551642,0.27901541556022397
9595,9595,3.4938526345610863,-0.3821871837250452,0.19565625297960013,0.002353992870926281,-0.0018149389440393648,0.9602817268663808,0.27901643277899324
9596,9596,3.4932637429176534,-0.3819408922790128,0.19573529202080564,0.002504962514804603,-0.002145489455986104,0.9602804348416416,0.2790172189993677
9597,9597,3.4926726307994063,-0.38169520967530784,0.19579266911694135,0.0026581771828663925,-0.0024810474512857107,0.9602788757933272,0.2790183850621899
9598,9598,3.4920795790843107,-0.3814501628501041,0.19582971753486045,0.0028138084096740834,-0.002821554168596764,0.9602771242835488,0.27901965144416857
9599,9599,3.49148486279889,-0.3812058424126123,0.1958476826036351,0.0029718187518511076,-0.003166891606229531,0.9602752024742676,0.2790209214447276
9600,9600,3.490888737433425,-0.380962373717624,0.19584773306125985,0.003132188802786509,-0.00351703742678274,0.9602731185749109,0.2790221453280313
9601,9601,3.4902914324644514,-0.3807199057476966,0.1958309816180749,0.003294987345258052,-0.0038721049255988132,0.9602708448977096,0.27902339382438696
9602,9602,3.4896931864411496,-0.38047860834126396,0.19579845436790932,0.003460338703511725,-0.0042324470183372175,0.9602682867170234,0.2790249629940778
9603,9603,3.489094115252868,-0.3802387738317821,0.19575115928013154,0.003628289850995011,-0.004598227178006092,0.9602656129603108,0.2790262431842843
9604,9604,3.488494479102763,-0.3800006829066328,0.19569004837801607,0.0037991024639433615,-0.004969905139047768,0.9602628034747308,0.2790272659189915
9605,9605,3.487894482776948,-0.3797646074395824,0.19561604161228252,0.003973040242742679,-0.005348024585405236,0.9602598237175259,0.2790281070757015
9606,9606,3.4872942370558464,-0.3795306274287285,0.19553001175078547,0.004150139254758421,-0.005732675393111185,0.9602566573092078,0.2790287886049573
9607,9607,3.486693710413032,-0.3792982182721195,0.1954327460551732,0.00432974483093594,-0.00612256847218551,0.9602533072385792,0.2790293056336073
9608,9608,3.486092754409828,-0.3790659815883677,0.1953249120793313,0.004510244104988928,-0.006514352255035776,0.960249786761875,0.2790296900628755
9609,9609,3.4854912570075465,-0.3788327500342566,0.19520717059204898,0.004690287996902006,-0.006905212271651603,0.9602461111745372,0.2790299718957946
9610,9610,3.4848891315222623,-0.3785975527497015,0.19508017796994573,0.00486874967225339,-0.007292794716548413,0.9602422977860914,0.2790301775155131
9611,9611,3.4842863060236,-0.3783595697889158,0.1949445860916783,0.005044671420496429,-0.007675102172172476,0.9602383660371498,0.2790303289737703
9612,9612,3.4836827173996854,-0.37811809571962507,0.19480104186625147,0.005217223139418675,-0.00805040811352451,0.960234337232108,0.2790304447767908
9613,9613,3.4830783082758336,-0.3778725112019164,0.1946501866463065,0.00538567043674395,-0.008417188812181448,0.9602302341372136,0.2790305412230689
9614,9614,3.4824437688905685,-0.3776192680928919,0.19428594526088652,0.00563061782745596,-0.008930127762460554,0.960224438000623,0.2790297074281072
9615,9615,3.4817949874869525,-0.37735718845684935,0.1936630711261032,0.0060400766832365066,-0.00946842408231952,0.9602196998586728,0.2790197025702276
9616,9616,3.4811310279440884,-0.3770856642118039,0.19278044246785128,0.006628200645207901,-0.010032261401132728,0.9602160918281438,0.27899906394407825
9617,9617,3.4804532056171844,-0.376805452621521,0.1916384695472816,0.0073866774926172486,-0.010619408471796413,0.9602131679359618,0.2789683445871835
9618,9618,3.4797640495142512,-0.3765180534358907,0.19023836748898207,0.00829493794639544,-0.01122634024870562,0.9602102183609468,0.278929202207852
9619,9619,3.4789968133791445,-0.3754679462212254,0.18997144018713066,0.0068773009315238505,-0.007154546273077783,0.9605601844744496,0.2778950291061992
9620,9620,3.4782108329132537,-0.374334583303837,0.18959893581836826,0.00537432581644645,-0.002485490835965438,0.9609079646549452,0.2768046647367297
9621,9621,3.477417758176561,-0.3731707219094693,0.1890310097262362,0.0038666729085149814,0.002436137324742153,0.9612319101098254,0.27570333523947466
9622,9622,3.4766198348334134,-0.3719822248113904,0.1882625207611565,0.0023458757653203963,0.007607222511077073,0.9615243431079004,0.2746043784128022
9623,9623,3.476138816104404,-0.3716500540360184,0.1891675679917439,0.0022557840174140253,0.007156693578760334,0.9615699833136832,0.2744573926233532
9624,9624,3.4756775324970333,-0.3713943313054038,0.1899900993072464,0.002339114077986812,0.0068712225072450886,0.9615738457608672,0.2744504581800545
9625,9625,3.475227773877173,-0.3711770811356317,0.19073185150051306,0.002494145419707092,0.0066564939089015,0.9615747957794059,0.2744510565642987
9626,9626,3.4747751552326163,-0.3709405230102726,0.19139916433009466,0.0026727722900713163,0.0064795187153606,0.9615755447495309,0.274450986271038
9627,9627,3.4743191553386725,-0.37068518754019497,0.19199949382127085,0.00287110031605387,0.006338330436140605,0.9615759266517964,0.2744509421262685
9628,9628,3.4738596202650296,-0.3704128446905424,0.19253897058201894,0.0030858429700296747,0.006228924065556227,0.961575983433176,0.2744509175839473
9629,9629,3.4733964410920515,-0.3701251632590583,0.193022994969774,0.003314101992784277,0.006147642887133807,0.9615757543017424,0.2744508916982211
9630,9630,3.4729286430776294,-0.3698169216921336,0.19346162699969646,0.003543525045174843,0.006104111927118998,0.9615758738936347,0.2744485780497466
9631,9631,3.472457539623028,-0.3694969980818249,0.19385271374505397,0.0037862266143684742,0.00608408442828442,0.9615752008185486,0.27444814004737234
9632,9632,3.4719848527283728,-0.3691714356255403,0.19420552440596425,0.004044304975382221,0.006070327356137083,0.9615742104570592,0.27444823283624664
9633,9633,3.471509217526223,-0.3688355384520213,0.1945187824887432,0.004309236395258029,0.006074909733675565,0.961572968323558,0.2744484515220288
9634,9634,3.47103070695519,-0.3684902231246095,0.19479543337638625,0.004579702148069589,0.00609598960747781,0.9615713934850534,0.2744491218243429
9635,9635,3.4705494020257093,-0.3681364720013777,0.1950381976990414,0.004854616446458537,0.006131723066266738,0.9615695487562932,0.2744500639023704
9636,9636,3.470065297847952,-0.3677754003947424,0.19524958229514616,0.005133653919902189,0.0061830470298095035,0.9615676786801648,0.2744503868543412
9637,9637,3.469578581500818,-0.3674085574335725,0.19543170203305907,0.005416316935724833,0.0062452156142240155,0.9615662538705414,0.2744485383640388
9638,9638,3.4690892704685994,-0.3670364631431802,0.19558646479158076,0.005700922555222891,0.006316614536267453,0.9615651100983902,0.27444514735059594
9639,9639,3.468597343340197,-0.3666596556151279,0.1957155904946637,0.005986293811270597,0.006396132983159969,0.9615641311692668,0.2744406591924013
9640,9640,3.468102833721708,-0.3662784606520444,0.19582058955224474,0.006270862156564603,0.006480128754359503,0.961563059932144,0.27443608726454444
9641,9641,3.4676055649286606,-0.36589274876451305,0.1959030124762208,0.006553622539348872,0.006570748453405989,0.9615615338241872,0.2744326729200636
9642,9642,3.4671055744548323,-0.3655032377826553,0.19596416138320888,0.006834595058524407,0.006667145139047788,0.961559701306024,0.27442991511559195
9643,9643,3.4666029363080324,-0.365110410671776,0.19600526022307174,0.007113540382085588,0.006768473411894467,0.9615576238546906,0.27442762491743844
9644,9644,3.4660977553090166,-0.3647146663487522,0.19602746203384025,0.007390293039856952,0.00687407772178556,0.9615553418032484,0.27442568260623484
9645,9645,3.4655901607508643,-0.3643163639717975,0.19603183352113485,0.0076647594988040295,0.006983400900943747,0.9615528953291628,0.2744239658954485
9646,9646,3.4650802898099182,-0.363915809932595,0.19601937329048585,0.007936903736683286,0.007095980259800583,0.9615503040563004,0.2744224214463228
9647,9647,3.4645682877183965,-0.3635132767199343,0.19599102165034266,0.008206735398728396,0.0072114253680307825,0.9615475864568436,0.27442099740594844
9648,9648,3.4640543210160017,-0.363108999226391,0.19594767178562994,0.008474345118643655,0.007329432189819195,0.961544755568848,0.27441965661488177
9649,9649,3.463538611434965,-0.3627031809875393,0.19589018036938527,0.008739966573398499,0.00744980575469048,0.9615418233506174,0.2744183582162157
9650,9650,3.463021468875312,-0.3622959661757269,0.19581937876049216,0.00900406477238585,0.0075725349399259016,0.9615387935225664,0.27441707687993083
9651,9651,3.462461270651223,-0.3618064086982152,0.19570509287960852,0.00946293298072686,0.007825190260324648,0.9615282257451268,0.274431576886153
9652,9652,3.4619013433696684,-0.36130332809047,0.19558169655090246,0.009893536775357977,0.008060354899589608,0.9615226099147736,0.27442926088821
9653,9653,3.4613458235905425,-0.3608093437684375,0.19544884600258455,0.010309936125534729,0.00828625158730858,0.9615170378239916,0.2744267283372668
9654,9654,3.4607926980043513,-0.3603229294307799,0.1953077639132162,0.010709461280331784,0.008504114061364407,0.9615114305487196,0.2744244092774383
9655,9655,3.4602403645755064,-0.3598433425100181,0.1951590514360612,0.01109113777537465,0.008713460982529888,0.9615057138151806,0.27442271145317737
9656,9656,3.4596876160571064,-0.35937050885290905,0.19500323355043345,0.011453948358755763,0.008913187508584525,0.9615000557161784,0.2744212182270488
9657,9657,3.4591333795299097,-0.3589042834628079,0.19484082616885068,0.011797090142306123,0.009102371811471784,0.9614945445215204,0.2744197812602687
